Kentik_ID,Status,Target_Network,Protocol,Peak_Bandwidth,Peak_Bandwidth_bps,Peak_PPS,Peak_PPS_raw,Attack_Start,Attack_End,Duration_min,Mitigation_UP,Mitigation_DOWN,ProtectedName,PolicyName,Source_Log_File
kentik_60010,Completed,143.59.171.54/32,UDP,0 bps,0,81.0K pps,80999,2026-03-19 15:07:54,2026-03-19 15:49:26,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60011,Completed,143.59.217.187/32,UDP,0 bps,0,94.4K pps,94416,2026-03-19 20:25:41,2026-03-19 21:08:12,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60012,Completed,23.28.247.37/32,UDP,0 bps,0,107.6K pps,107583,2026-03-19 20:32:56,2026-03-19 21:15:28,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60013,Completed,24.214.94.83/32,UDP,0 bps,0,66.7K pps,66666,2026-03-19 21:53:44,2026-03-19 22:41:30,47,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60014,Completed,23.28.98.67/32,UDP,307.8 Mbps,307818552,,0,2026-03-19 22:23:00,2026-03-19 23:09:02,46,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60015,Completed,24.192.83.25/32,UDP,0 bps,0,67.2K pps,67166,2026-03-19 22:26:15,2026-03-19 23:06:46,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60016,Completed,24.96.62.243/32,UDP,229.5 Mbps,229534088,,0,2026-03-19 22:41:30,2026-03-19 23:22:17,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60017,Completed,143.59.171.160/32,UDP,0 bps,0,215.6K pps,215582,2026-03-19 23:50:33,2026-03-20 00:33:05,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60018,Completed,23.28.156.136/32,UDP,0 bps,0,55.2K pps,55166,2026-03-20 00:04:49,2026-03-20 00:46:21,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60019,Completed,67.149.180.162/32,UDP,3.20 Gbps,3201624320,276.2K pps,276250,2026-03-20 00:47:36,2026-03-20 01:37:51,50,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60020,Completed,67.149.249.116/32,UDP,0 bps,0,52.7K pps,52749,2026-03-20 01:43:07,2026-03-20 02:24:22,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60021,Completed,23.28.113.248/32,UDP,0 bps,0,53.4K pps,53416,2026-03-20 03:44:38,2026-03-20 04:26:10,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60022,Completed,24.42.200.189/32,UDP,0 bps,0,70.2K pps,70249,2026-03-20 03:48:54,2026-03-20 04:30:26,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60023,Completed,50.4.134.205/32,UDP,0 bps,0,84.0K pps,83999,2026-03-20 06:40:42,2026-03-20 07:22:45,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60024,Completed,24.42.205.122/32,UDP,0 bps,0,11.57M pps,11574510,2026-03-20 06:56:58,2026-03-20 07:39:15,42,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60025,Completed,69.14.52.22/32,UDP,0 bps,0,79.0K pps,79001,2026-03-20 07:05:13,2026-03-20 08:03:31,58,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60026,Completed,24.42.205.122/32,UDP,3.45 Gbps,3447868288,,0,2026-03-20 07:08:29,2026-03-20 07:34:00,25,,,,,alert.2026-03-21_1230.log
kentik_60027,Completed,69.14.161.41/32,UDP,0 bps,0,60.7K pps,60666,2026-03-20 09:42:47,2026-03-20 10:24:03,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60028,Completed,50.4.15.226/32,UDP,0 bps,0,51.5K pps,51500,2026-03-20 11:17:18,2026-03-20 11:58:33,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60029,Completed,143.59.233.74/32,UDP,0 bps,0,67.4K pps,67417,2026-03-20 14:27:49,2026-03-20 15:08:05,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60030,Completed,67.149.127.217/32,UDP,412.1 Mbps,412054952,,0,2026-03-20 15:36:21,2026-03-20 16:18:37,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60031,Completed,69.1.46.166/32,UDP,0 bps,0,58.3K pps,58332,2026-03-20 18:42:53,2026-03-20 19:40:09,57,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60032,Completed,69.14.154.98/32,UDP,323.0 Mbps,323045152,,0,2026-03-20 20:48:25,2026-03-20 21:28:40,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60033,Completed,24.192.10.129/32,UDP,0 bps,0,52.4K pps,52416,2026-03-20 23:43:56,2026-03-21 00:25:11,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60034,Completed,24.214.58.3/32,UDP,320.1 Mbps,320113776,,0,2026-03-21 01:06:27,2026-03-21 01:55:58,49,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60035,Completed,67.149.85.162/32,UDP,0 bps,0,57.0K pps,56999,2026-03-21 01:27:43,2026-03-21 02:09:32,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60036,Completed,96.27.141.146/32,UDP,0 bps,0,54.8K pps,54833,2026-03-21 02:00:17,2026-03-21 02:51:03,50,WOW-ARIN | WOW-BUSINESS,WOW-ARIN,WOW-ARIN | WOW-BUSINESS,WOW-ARIN_1@007c9d-00002-0 | WOW-BUSINESS_1@007c97-00001-0,alert.2026-03-21_1230.log
kentik_60037,Completed,69.14.10.126/32,UDP,0 bps,0,3.03M pps,3030878,2026-03-21 02:49:48,2026-03-21 03:31:19,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60038,Completed,24.96.244.187/32,UDP,309.2 Mbps,309163224,,0,2026-03-21 04:11:34,2026-03-21 04:57:50,46,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60039,Completed,50.4.38.120/32,UDP,0 bps,0,734.1K pps,734075,2026-03-21 05:47:05,2026-03-21 06:28:21,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60040,Completed,24.192.81.85/32,UDP,142.7 Mbps,142748864,,0,2026-03-21 10:11:37,2026-03-21 10:52:52,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60041,Completed,24.214.59.48/32,UDP,259.7 Mbps,259688352,,0,2026-03-21 13:07:08,2026-03-21 14:24:55,77,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60042,Completed,64.233.197.202/32,UDP,200.0 Mbps,200009544,,0,2026-03-21 13:41:23,2026-03-21 14:20:39,39,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60043,Completed,24.214.78.53/32,UDP,2.78 Gbps,2777668544,295.8K pps,295837,2026-03-21 14:37:11,2026-03-21 14:57:58,20,WOW-ARIN | WOW-RESIDENTAL-1,,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60044,Completed,24.192.198.249/32,UDP,0 bps,0,58.0K pps,57999,2026-03-21 14:41:27,2026-03-21 15:24:28,43,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60045,Completed,24.214.78.53/32,UDP,0 bps,0,,0,2026-03-21 14:42:42,2026-03-21 15:19:13,36,,WOW-ARIN,,,alert.2026-03-21_1230.log
kentik_60046,Completed,69.1.39.16/32,UDP,0 bps,0,51.9K pps,51916,2026-03-21 17:06:44,2026-03-21 17:52:00,45,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60047,Completed,24.192.49.206/32,UDP,0 bps,0,53.7K pps,53749,2026-03-21 18:14:16,2026-03-21 19:01:02,46,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60048,Completed,69.14.230.28/32,UDP,548.4 Mbps,548394704,,0,2026-03-21 18:36:32,2026-03-21 19:40:49,64,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60049,Completed,96.27.11.208/32,UDP,0 bps,0,58.4K pps,58416,2026-03-21 18:47:47,2026-03-21 19:29:34,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60050,Completed,69.14.39.52/32,UDP,8.28 Gbps,8279722400,694.4K pps,694415,2026-03-21 19:05:18,2026-03-21 20:05:20,60,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60051,Completed,69.14.39.52/32,UDP,7.66 Gbps,7657154832,,0,2026-03-21 19:05:34,2026-03-21 19:52:04,46,,,,,alert.2026-03-30_2251.log
kentik_60052,Completed,143.59.110.2/32,UDP,224.5 Mbps,224543488,,0,2026-03-21 21:51:51,2026-03-21 22:32:22,40,WOW-ARIN | WOW-BUSINESS | WOW-RESIDENTAL-1,WOW-ARIN | WOW-BUSINESS | WOW-RESIDENTAL-1,WOW-ARIN | WOW-BUSINESS | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-BUSINESS_1@007c97-00001-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60053,Completed,143.59.233.228/32,UDP,0 bps,0,81.8K pps,81832,2026-03-21 22:07:06,2026-03-21 22:48:38,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60054,Completed,23.28.240.136/32,UDP,862.5 Mbps,862482792,,0,2026-03-21 23:47:53,2026-03-22 00:28:39,40,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60055,Completed,24.192.64.44/32,UDP,0 bps,0,2.58M pps,2576687,2026-03-21 23:55:10,2026-03-22 00:54:28,59,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60056,Completed,67.149.229.145/32,UDP,0 bps,0,66.2K pps,66166,2026-03-21 23:56:24,2026-03-22 00:36:56,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60057,Completed,143.59.232.29/32,UDP,0 bps,0,62.2K pps,62166,2026-03-22 00:47:12,2026-03-22 01:28:58,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60058,Completed,66.216.206.170/32,UDP,0 bps,0,55.3K pps,55332,2026-03-22 01:25:43,2026-03-22 02:10:46,45,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-BUSINESS | WOW-RESIDENTAL-1,WOW-BUSINESS | WOW-RESIDENTAL-1 | WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-BUSINESS | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-BUSINESS_1@007c97-00001-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60059,Completed,69.14.65.139/32,UDP,0 bps,0,74.9K pps,74917,2026-03-22 01:39:14,2026-03-22 02:21:01,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60060,Completed,143.59.232.129/32,UDP,290.6 Mbps,290616040,,0,2026-03-22 01:58:30,2026-03-22 02:39:32,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60061,Completed,143.59.110.2/32,UDP,0 bps,0,69.2K pps,69167,2026-03-22 02:28:17,2026-03-22 03:21:03,52,WOW-ARIN | WOW-BUSINESS | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN | WOW-BUSINESS,WOW-ARIN | WOW-BUSINESS | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-BUSINESS_1@007c97-00001-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60062,Completed,24.192.206.96/32,UDP,0 bps,0,61.5K pps,61500,2026-03-22 03:03:47,2026-03-22 03:45:49,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60063,Completed,50.4.240.187/32,UDP,5.38 Gbps,5380521024,564.2K pps,564165,2026-03-22 03:36:18,2026-03-22 04:12:05,35,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60064,Completed,64.233.237.114/32,UDP,169.8 Mbps,169798000,,0,2026-03-22 03:40:34,2026-03-22 04:23:21,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60065,Completed,143.59.171.102/32,UDP,128.8 Mbps,128765232,,0,2026-03-22 04:51:37,2026-03-22 05:32:08,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60066,Completed,67.149.180.162/32,UDP,4.65 Gbps,4647094552,401.1K pps,401079,2026-03-22 05:19:52,2026-03-22 06:22:24,62,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60067,Completed,67.149.57.210/32,UDP,0 bps,0,82.4K pps,82416,2026-03-22 09:31:39,2026-03-22 10:14:55,43,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60068,Completed,50.4.187.219/32,UDP,0 bps,0,57.9K pps,57917,2026-03-22 12:35:11,2026-03-22 13:16:27,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60069,Completed,24.192.242.203/32,UDP,0 bps,0,74.2K pps,74166,2026-03-22 14:10:42,2026-03-22 14:53:58,43,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60070,Completed,143.59.171.207/32,UDP,0 bps,0,51.5K pps,51499,2026-03-22 16:27:13,2026-03-22 17:07:45,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60071,Completed,24.214.78.53/32,UDP,2.78 Gbps,2777046984,294.5K pps,294501,2026-03-22 17:06:29,2026-03-22 17:46:16,39,WOW-ARIN | WOW-RESIDENTAL-1,,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60072,Completed,24.214.78.53/32,UDP,3.74 Gbps,3736244656,,0,2026-03-22 17:10:00,2026-03-22 17:59:31,49,,WOW-RESIDENTAL-1 | WOW-ARIN,,,alert.2026-03-30_2251.log
kentik_60073,Completed,69.14.100.50/32,UDP,0 bps,0,56.9K pps,56916,2026-03-22 18:39:47,2026-03-22 19:22:03,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60074,Completed,72.15.98.200/32,UDP,239.2 Mbps,239202816,,0,2026-03-22 19:44:19,2026-03-22 20:27:34,43,WOW-ARIN | WOW-RESIDENTAL-1,,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60075,Completed,72.15.98.200/32,UDP,605.0 Mbps,604992728,,0,2026-03-22 20:44:49,2026-03-22 21:40:20,55,,WOW-ARIN,,,alert.2026-03-30_2251.log
kentik_60076,Completed,24.192.182.5/32,UDP,0 bps,0,61.0K pps,60999,2026-03-22 21:17:05,2026-03-22 21:58:36,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60077,Completed,24.192.142.246/32,UDP,0 bps,0,50.3K pps,50333,2026-03-22 23:05:51,2026-03-22 23:47:53,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60078,Completed,69.14.64.161/32,UDP,247.5 Mbps,247477144,,0,2026-03-22 23:20:07,2026-03-23 00:01:09,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
